,Name,Brand,Price,Link
150,"Dell Vostro 15 3510 Core i5 11th Gen MX350 2GB Graphics 15.6"" FHD Laptop",Dell,86900,https://www.startech.com.bd/dell-vostro-15-3510-core-i5-11th-gen-laptop
151,HP Probook 450 G8 Core i5 11th Gen 512GB SSD 15.6 inch FHD Laptop,HP,87000,https://www.startech.com.bd/hp-probook-450-g8-i5-512gb-ssd-fhd-laptop
152,"HP ProBook 440 G8 Core i5 11th Gen 14"" FHD Laptop",HP,87000,https://www.startech.com.bd/hp-probook-440-g8-core-i5-11th-gen-laptop
153,"Dell Inspiron 15 5510 Core i5 11th Gen 15.6"" FHD Laptop",Dell,87500,https://www.startech.com.bd/dell-inspiron-15-5510-core-i5-11th-gen-laptop
154,"ASUS VivoBook 14 X1402ZA Core i5 12th Gen 14"" FHD Laptop",ASUS,88000,https://www.startech.com.bd/asus-vivobook-14-x1402za-core-i5-12th-gen-fhd-laptop
155,"ASUS VivoBook 15 X1502ZA Core i5 12th Gen 15.6"" FHD Laptop",ASUS,88000,https://www.startech.com.bd/asus-vivobook-15-x1502za-core-i5-12th-gen-laptop
156,"Lenovo IdeaPad Flex 5 AMD Ryzen 5 5500U 14"" FHD Touch Laptop",Lenovo,89500,https://www.startech.com.bd/lenovo-ideapad-flex-5-amd-ryzen-5-5500u-14-inch-touch-laptop
157,"Acer Swift 5 SF514-55TA Core i5 11th Gen 14"" FHD Touch Laptop",Acer,78000,https://www.startech.com.bd/acer-swift-5-sf514-55ta-11th-gen-fhd-touch-laptop
158,Asus ExpertBook B3 Flip B3402FEA Core i5 14-inch 360° FHD Touch Laptop,Asus,90000,https://www.startech.com.bd/asus-expertbook-b3-flip-b3402fea-core-i5-11th-gen-touch-laptop
159,"Acer Aspire 7 A715-42G-R2NE Ryzen 5 5500U GTX 1650 4GB Graphics 15.6"" FHD Gaming Laptop",Acer,91000,https://www.startech.com.bd/acer-aspire-7-a715-42g-r2ne-ryzen-5-5500u-gaming-laptop
160,"HP ProBook 455 G9 Ryzen 5 5625U 15.6"" FHD Laptop",HP,92000,https://www.startech.com.bd/hp-probook-455-g9-ryzen-5-5625u-laptop
161,"HP ProBook 440 G9 Core i5 12th Gen 14"" FHD Laptop",HP,92000,https://www.startech.com.bd/hp-probook-440-g9-core-i5-12th-gen-laptop
162,"HP Pavilion 15-eg2073TU Core i5 12th Gen 15.6"" FHD Laptop",HP,92500,https://www.startech.com.bd/hp-pavilion-15-eg2073tu-core-i5-12th-gen-laptop
163,"Lenovo IdeaPad 5 Pro Ryzen 5 5600U 14"" 2.2K Laptop",Lenovo,93000,https://www.startech.com.bd/lenovo-ideapad-5-pro-ryzen-5-14-inch-laptop
164,"ASUS ExpertBook P1 P1512CEA Core i7 11th Gen 15.6"" FHD Laptop",ASUS,93000,https://www.startech.com.bd/asus-expertbook-p1-p1512cea-core-i7-11th-gen-laptop
165,"HP Pavilion 15-eg2074TU Core i5 12th Gen 15.6"" FHD Laptop",HP,93000,https://www.startech.com.bd/hp-pavilion-15-eg2074tu-core-i5-12th-gen-laptop
166,"Dell Inspiron 15 3520 Core i7 12th Gen 15.6"" FHD Laptop",Dell,93500,https://www.startech.com.bd/dell-inspiron-15-3520-core-i7-fhd-laptop
167,"Asus VivoBook 15 K513EQ Core i5 11th Gen 15.6"" FHD Laptop with Windows 11",Asus,94500,https://www.startech.com.bd/asus-vivobook-15-k513eq-core-i5-11th-gen-laptop
168,"ASUS Vivobook Pro 15 M3500QA Ryzen 7 5800H 15.6"" FHD Laptop",ASUS,95500,https://www.startech.com.bd/asus-vivobook-pro-15-m3500qa-ryzen-7-5800h-laptop
169,"MSI GF63 THIN 11SC Core i5 11th Gen GTX 1650 4GB Graphics 15.6"" FHD 144hz Gaming Laptop with 2 Years Warranty",MSI,96000,https://www.startech.com.bd/msi-gf63-thin-11sc-core-i5-11th-gen-fhd-gaming-laptop
170,"Asus VivoBook S15 S533EQ Core i5 11th Gen MX350 2GB Graphics 15.6"" FHD Laptop With Windows 11",Asus,96000,https://www.startech.com.bd/asus-vivobook-s15-s533eq-i5-11th-gen-fhd-laptop
171,"MSI GF63 THIN 11SC Core i5 11th Gen GTX 1650 4GB Graphics 15.6"" FHD Gaming Laptop",MSI,90999,https://www.startech.com.bd/msi-gf63-thin-11sc-core-i5-11th-gen-laptop
172,"Dell Vostro 14 3400 Core i7 11th Gen MX330 2GB Graphics 14"" FHD Laptop With Backlit Keyboard",Dell,85500,https://www.startech.com.bd/dell-vostro-14-3400-core-i7-laptop
173,"Dell Inspiron 15 3511 Core i7 11th Gen 512GB SSD MX350 2GB Graphics 15.6"" FHD Laptop",Dell,97000,https://www.startech.com.bd/dell-inspiron-15-3511-core-i7-11th-gen-2gb-graphics-laptop
174,"Asus Vivobook S15 S513EA Core i5 11th Gen 15.6"" OLED FHD Laptop",Asus,97000,https://www.startech.com.bd/asus-vivobook-s15-s513ea-core-i5-11th-gen-oled-laptop
175,"Lenovo IdeaPad Gaming 3i 11th Gen Core i5 GTX1650 4GB Graphics 256GB SSD 15.6"" FHD Laptop",Lenovo,97000,https://www.startech.com.bd/lenovo-ideapad-gaming-3i-core-i5-11th-gen-fhd-laptop
176,"ASUS ExpertBook B5 B5302CEA Core i5 11th Gen 13.3"" FHD Laptop",ASUS,97500,https://www.startech.com.bd/asus-expertbook-b5-b5302cea-core-i5-11th-gen-laptop
177,"Acer Aspire 7 A715-51G Core i5 12th Gen GTX 1650 4GB Graphics 15.6"" FHD Gaming Laptop",Acer,98000,https://www.startech.com.bd/acer-aspire-7-a715-5g-core-i5-12th-gen-gaming-laptop
178,"HUAWEI MateBook D16 Core i5 12th Gen 16"" FHD Laptop",HUAWEI,99000,https://www.startech.com.bd/huawei-matebook-d-16-core-i5-12th-gen-laptop
179,"Asus TUF Gaming F15 FX506LH Core i5 10th Gen GTX 1650 4GB Graphics 15.6"" FHD Gaming Laptop with Windows 11",Asus,99500,https://www.startech.com.bd/asus-tuf-gaming-f15-fx506lh-core-i5-10th-gen-laptop
180,"Asus TUF Gaming F15 FX506LHB Core i5 10th Gen GTX 1650 4GB Graphics 15.6"" FHD Gaming Laptop",Asus,99500,https://www.startech.com.bd/asus-tuf-gaming-f15-fx506lhb-core-i5-10th-gen-laptop
181,"MSI GF63 THIN 11SC Core i7 11th Gen GTX 1650 4GB Graphics 15.6"" FHD 144hz Gaming Laptop",MSI,99500,https://www.startech.com.bd/msi-gf63-thin-11sc-core-i7-11th-gen-fhd-gaming-laptop
182,"ASUS ZenBook 14 UM425UA Ryzen 5 5500U 14"" FHD Laptop",ASUS,100000,https://www.startech.com.bd/asus-zenbook-14-um425ua-ryzen-5-5500u-laptop
183,"Dell Inspiron 15 5510 Core i7 11th Gen 15"" FHD Laptop",Dell,101000,https://www.startech.com.bd/dell-inspiron-15-5510-core-i7-11th-gen-laptop
184,"ASUS VivoBook 14X X1403ZA Core i5 12th Gen 14"" OLED Laptop",ASUS,102000,https://www.startech.com.bd/asus-vivobook-14x-x1403za-core-i5-12th-gen-oled-laptop
185,"Asus VivoBook 15 S513EQ Core i5 11th Gen 8GB RAM 15.6"" OLED FHD Laptop",Asus,102500,https://www.startech.com.bd/asus-vivobook-15-s513eq-core-i5-11th-gen-fhd-laptop
186,"Asus VivoBook 15 OLED K513EQ Core i5 11th Gen MX350 2GB Graphics 15.6"" FHD Laptop",Asus,103000,https://www.startech.com.bd/asus-vivobook-15-oled-k513eq-core-i5-laptop
187,"Lenovo ThinkPad E14 Core i7 11th Gen 14"" FHD Laptop",Lenovo,103000,https://www.startech.com.bd/lenovo-thinkpad-e14-core-i7-11th-gen-laptop
188,"Asus VivoBook 15 K513EQ Core i5 11th Gen 15.6"" OLED FHD Laptop",Asus,103000,https://www.startech.com.bd/asus-vivobook-15-k513eq-core-i5-11th-gen-oled-laptop
189,"Lenovo IdeaPad Flex 5 Ryzen 7 5700U 14"" FHD Touch Laptop",Lenovo,103000,https://www.startech.com.bd/lenovo-ideapad-flex-5-ryzen-7-5700u-touch-laptop
190,"HP Pavilion 15-eg2072tu Core i7 12th Gen 15.6"" FHD Laptop",HP,103000,https://www.startech.com.bd/hp-pavilion-15-eg2072tu-core-i7-12th-gen-laptop
191,"Dell Latitude 14 3420 Core i7 11th Gen 14"" FHD Laptop",Dell,108000,https://www.startech.com.bd/dell-latitude-14-3420-core-i7-11th-gen-fhd-laptop
192,"Lenovo IdeaPad Gaming 3i Core i5 11th Gen RTX 3050 4GB Graphics 15.6"" FHD Laptop",Lenovo,108000,https://www.startech.com.bd/lenovo-ideapad-gaming-3i-core-i5-11th-gen-full-hd-laptop
193,"GIGABYTE G5 GD Core i5 11th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",GIGABYTE,109000,https://www.startech.com.bd/gigabyte-g5-gd-core-i5-11th-gen-gaming-laptop
194,"Asus ZenBook 14 UX425EA Intel Core i5 1135G7 11th Gen 14"" FHD WV Laptop",Asus,109000,https://www.startech.com.bd/asus-zenbook-14-ux425ea-intel-core-i5-1135g7-14-inch-fhd-laptop
195,"Asus ExpertBook B1 B1400CEAE Core i7 11th Gen 14"" FHD Laptop",Asus,110000,https://www.startech.com.bd/asus-expertbook-b1-b1400ceae-core-i7-11th-gen-laptop
196,"Asus VivoBook 15 X513EP Core i7 11th Gen MX330 2GB Graphics 15.6"" FHD Laptop With Windows 11",Asus,112000,https://www.startech.com.bd/asus-vivobook-15-x513ep-core-i7-11th-gen-fhd-laptop
197,"Acer Aspire 7 A715-51G Core i5 12th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",Acer,112000,https://www.startech.com.bd/acer-aspire-7-a715-51g-core-i5-12th-gen-gaming-laptop
198,"Lenovo ThinkPad L14 Gen 3 Core i5 12th Gen 14"" FHD Business Laptop",Lenovo,112500,https://www.startech.com.bd/lenovo-thinkpad-l14-gen-3-core-i5-12th-gen-fhd-laptop
199,"Apple MacBook Air 13.3-Inch Retina Display 8-core Apple M1 chip with 8GB RAM, 256GB SSD (MGN63) Space Gray",Apple,113000,https://www.startech.com.bd/apple-macbook-air-13-3-inch-m1-chip-laptop-256gb-ssd
200,"Apple MacBook Air 13.3-Inch Retina Display 8-core Apple M1 chip with 8GB RAM, 256GB SSD (MGND3) Gold",Apple,113000,https://www.startech.com.bd/apple-macbook-air-13-3-inch-m1-chip-laptop-256gb-ssd-gold
201,"Asus VivoBook 15 K513EQ Core i7 11th Gen 15.6"" FHD Laptop",Asus,113000,https://www.startech.com.bd/asus-vivobook-15-k513eq-core-i7-11th-gen-laptop
202,"ASUS ZenBook 14 UM425UA Ryzen 7 5700U 14"" FHD Laptop with Windows 11",ASUS,113000,https://www.startech.com.bd/asus-zenbook-14-um425ua-laptop
203,"Asus VivoBook 15 K513EQ Core i7 11th Gen 15.6"" FHD Laptop with Windows 11",Asus,113000,https://www.startech.com.bd/asus-vivobook-15-k513eq-core-i7-11th-gen-fhd-laptop
204,"ASUS VivoBook Pro 15 K3500PA Core i7 11th Gen 15.6"" FHD Laptop",ASUS,115000,https://www.startech.com.bd/asus-vivobook-pro-15-k3500pa-11th-gen-core-i7-laptop
205,"Asus VivoBook 14 K413EQ Core i7 11th Gen 14"" FHD Laptop",Asus,115000,https://www.startech.com.bd/asus-vivobook-14-k413eq-core-i7-11th-gen-fhd-laptop
206,"MSI Bravo 15 B5DD Ryzen 5 5600H RX 5500M 4GB Graphics 15.6"" FHD 144Hz Gaming Laptop",MSI,115000,https://www.startech.com.bd/msi-bravo-15-b5dd-ryzen-5-5600h-gaming-laptop
207,Asus ExpertBook B3 Flip B3402FEA Core i7 16gb Ram 14-inch 360° FHD Touch Laptop,Asus,103500,https://www.startech.com.bd/asus-expertbook-b3-flip-b3402fea-i7-11th-gen-laptop
208,"MSI GF63 THIN 11UC Core i5 11th Gen 512GB SSD RTX 3050 Max-Q 4GB Graphics 15.6"" FHD Gaming Laptop",MSI,116500,https://www.startech.com.bd/msi-gf63-thin-11uc-core-i5-11th-gen-gaming-laptop
209,"Asus VivoBook 15 S513EQ Core i7 11th Gen MX350 2GB Graphics 15.6"" FHD OLED Laptop",Asus,118000,https://www.startech.com.bd/asus-vivobook-15-s513eq-core-i7-11th-gen-mx350-2gb-graphics-fhd-oled-laptop
210,"ASUS ZenBook 14X UX5401EA Core i5 11th Gen 14"" 2.8K OLED Touch Laptop",ASUS,119000,https://www.startech.com.bd/asus-zenbook-14x-ux5401ea-touch-laptop
211,"Asus VivoBook 15 S513EQ Core i7 11th Gen MX350 2GB Graphics 15.6"" FHD Laptop",Asus,119000,https://www.startech.com.bd/asus-vivobook-15-s513eq-core-i7-11th-gen-mx350-2gb-graphics-laptop
212,"Lenovo IdeaPad Slim 5i Pro Core i5 11th Gen MX450 2GB Graphics 16"" Laptop With 3 Years Warranty",Lenovo,121000,https://www.startech.com.bd/lenovo-ideapad-slim-5i-pro-i5-11th-gen-laptop
213,"Lenovo ThinkPad L14 Gen 3 Core i7 12th Gen 14"" FHD Business Laptop",Lenovo,127500,https://www.startech.com.bd/lenovo-thinkpad-l14-gen-3-core-i7-12th-gen-fhd-laptop
214,"Microsoft Surface Pro 8 Core i5 11th Gen 8GB RAM 256GB SSD 13"" MultiTouch 2-in-1 Detachable Laptop (8PQ-00028)",Microsoft,129000,https://www.startech.com.bd/microsoft-surface-pro-8-core-i5-13-inch-2-in-1-laptop
215,"Asus ZenBook 14 OLED UM3402YA Ryzen 5 5625U 14"" WQHD Laptop",Asus,129500,https://www.startech.com.bd/asus-zenbook-14-oled-um3402ya-ryzen-5-5625u-14-inch-laptop
216,"Asus ZenBook 14 Flip OLED UN5401QA Ryzen 5 5600H 14"" 2.8K OLED Touch Laptop",Asus,130000,https://www.startech.com.bd/asus-zenbook-14-flip-oled-un5401qa-ryzen-5-touch-laptop
217,"Asus Vivobook S 16X S5602ZA Core i5 12th Gen 16"" WQXGA Display Laptop",Asus,130000,https://www.startech.com.bd/asus-vivobook-s-16x-s5602za-i5-12th-gen-laptop
218,"Dell Inspiron 16 5620 Core i7 12th Gen 16"" FHD+ Laptop",Dell,134000,https://www.startech.com.bd/dell-inspiron-16-5620-core-i7-12th-gen-laptop
219,"ASUS Vivobook Pro 15 M3500QC Ryzen 5 5600H RTX 3050 4GB Graphics 15.6"" FHD Laptop",ASUS,135000,https://www.startech.com.bd/asus-vivobook-pro-15-m3500qc-ryzen-5-laptop
220,"Asus ZenBook 14 Flip OLED UP5401EA Core i5 11th Gen 14"" 2.8K OLED Touch Laptop",Asus,135000,https://www.startech.com.bd/asus-zenbook-14-flip-oled-up5401ea-core-i5-11th-gen-laptop
221,"Lenovo IdeaPad Gaming 3i Core i7 11th Gen GTX 1650 4GB Graphics 15.6"" FHD Laptop With 3 Years Warranty",Lenovo,136000,https://www.startech.com.bd/lenovo-ideapad-gaming-3i-core-i7-11th-gen-fhd-laptop
222,"Asus ZenBook 14 OLED UM3402YA Ryzen 7 5825U 14"" WQHD Laptop",Asus,139500,https://www.startech.com.bd/asus-zenbook-14-oled-um3402ya-ryzen-7-5825U-14-inch-laptop
223,"Lenovo IdeaPad Slim 5i Pro Core i7 11th Gen MX450 2GB Graphics 14"" 2.2K Laptop",Lenovo,140000,https://www.startech.com.bd/lenovo-ideapad-slim-5i-pro-core-i7-11th-gen-laptop
224,"MSI Prestige 14 A11SB Core i7 11th Gen MX450 2GB Graphics 14"" FHD Laptop",MSI,140000,https://www.startech.com.bd/msi-prestige-14-a11sb-core-i7-11th-gen-fhd-laptop
225,"Acer Predator PH315-53 Intel Core i7 10th Gen RTX 2060 6GB Graphics 15.6"" 144Hz FHD Gaming Laptop",Acer,143000,https://www.startech.com.bd/acer-predator-ph315-53-rtx-2060-gaming-laptop
226,"MSI Prestige 14 A11SCX Core i7 11th Gen GTX1650 Max-Q 4GB graphics 14"" UHD Laptop",MSI,143500,https://www.startech.com.bd/msi-prestige-14-a11scx-core-i7-11th-gen-laptop
227,"MSI Summit E14 A11SCS Core i7 11th Gen GTX 1650 Ti Max-Q 4GB Graphics 14"" UHD Laptop",MSI,144000,https://www.startech.com.bd/msi-summit-e14-a11scs-core-i7-11th-gen-uhd-laptop
228,"ASUS Vivobook Pro 15 M3500QC Ryzen 7 5800H RTX 3050 4GB Graphics 15.6"" FHD Laptop",ASUS,145000,https://www.startech.com.bd/asus-vivobook-pro-15-m3500qc-ryzen-7-laptop
229,"Lenovo IdeaPad Flex 5i Core i7 11th Gen MX450 2GB Graphics 14"" FHD Touch Laptop with Windows 11 Home",Lenovo,145000,https://www.startech.com.bd/lenovo-ideapad-flex-5i-11th-gen-core-i7-touch-laptop
230,"Microsoft Surface Pro 9 Core i5 12th Gen 13"" Multi-Touch Laptop (QEZ-00052)",Microsoft,145000,https://www.startech.com.bd/microsoft-surface-pro-9-core-i5-12th-gen-laptop
231,Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 256GB SSD Starlight #MLY13LL/A / MLY13ZP/A,Apple,147500,https://www.startech.com.bd/apple-macbook-air-2022-m2-chip-13-6-inch-starlight
232,Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 256GB SSD Silver #MLXY3LL/A / MLXY3ZP/A,Apple,147500,https://www.startech.com.bd/apple-macbook-air-2022-m2-chip-13-6-inch-silver
233,Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 256GB SSD Space Gray #MLXW3LL/A / MLXW3ZP/A,Apple,147500,https://www.startech.com.bd/apple-macbook-air-2022-m2-chip-13-6-inch-space-gray
234,Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 256GB SSD Midnight #MLY33LL/A / MLY33ZP/A,Apple,147500,https://www.startech.com.bd/apple-macbook-air-2022-m2-chip-13-6-inch-midnight
235,"Acer Nitro 5 AN515-46-R3U8 Ryzen 5 6600H RTX 3050 4GB Graphics 15.6"" QHD 165Hz Gaming Laptop",Acer,148000,https://www.startech.com.bd/acer-nitro-5-an515-46-r3u8-ryzen-5-6600h-gaming-laptop
236,"ASUS Vivobook S 16X OLED M5602RA Ryzen 7 6800H 16"" OLED Laptop",ASUS,149000,https://www.startech.com.bd/asus-vivobook-s-16x-oled-m5602ra-ryzen-7-6800h-16-inch-laptop
237,"GIGABYTE G5 KE Core i5 12th Gen RTX 3060 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop",GIGABYTE,150000,https://www.startech.com.bd/gigabyte-g5-ke-core-i5-12th-gen-fhd-laptop
238,"ASUS Vivobook Pro 15 OLED M3500QC Ryzen 7 5800H RTX 3050 4GB Graphics 15.6"" FHD Laptop with Windows 11",ASUS,150000,https://www.startech.com.bd/asus-vivobook-pro-15-oled-m3500qc-ryzen-7-5800h-fhd-laptop
239,"Acer Nitro 5 AN515-45-R4TJ Ryzen 7 256GB SSD RTX 3050Ti 4GB Graphics 15.6"" FHD 144Hz Gaming Laptop",Acer,151000,https://www.startech.com.bd/acer-nitro-5-an515-45-r4tj-ryzen-7-gaming-laptop
240,Apple MacBook Pro 13.3-Inch Retina Display M2 Chip 8GB RAM 256GB SSD Space Gray (MNEH3),Apple,155000,https://www.startech.com.bd/apple-macbook-pro-13-inch-m2-chip-8gb-ram-256gb-ssd-space-gray
241,"Microsoft Surface Laptop 4 Core i5 11th Gen 16GB RAM 512GB SSD 13.5"" Multi Touch Display Laptop (5AI-00085)",Microsoft,155000,https://www.startech.com.bd/microsoft-surface-laptop-4-core-i5-11th-gen-16gb-ram-laptop
242,"Microsoft Surface Pro 8 Core i5 11th Gen 8GB RAM 256GB SSD 13"" MultiTouch 2-in-1 Detachable Laptop With Keyboard (IUS-00001)",Microsoft,155000,https://www.startech.com.bd/microsoft-surface-pro-8-core-i5-11th-gen-13-inch-laptop
243,"Lenovo ThinkPad P14s Gen 2 Core i5 11th Gen 14"" FHD Business Laptop",Lenovo,155500,https://www.startech.com.bd/lenovo-thinkpad-p14s-gen-2-core-i5-11th-gen-fhd-laptop
244,"ASUS Zenbook S 13 OLED UM5302TA-LX168W Ryzen 7 6800U 13.3"" 2.8K Touch Laptop",ASUS,155990,https://www.startech.com.bd/asus-zenbook-s-13-oled-um5302ta-ryzen-7-6800u-laptop
245,"Asus ZenBook 14X OLED UX5401EA Core i7 11th Gen 14"" 2.8K OLED Touch Laptop",Asus,157000,https://www.startech.com.bd/asus-zenbook-14x-oled-ux5401ea-core-i7-11th-gen-touch-laptop
246,"Acer Predator PH315-53 Intel Core i7 10th Gen RTX 3060 6GB Graphics 15.6"" 144Hz FHD Gaming Laptop",Acer,158000,https://www.startech.com.bd/acer-predator-ph315-53-core-i7-256gb-ssd-gaming-laptop
247,"Asus ZenBook 14 Flip OLED UP5401EA Core i7 11th Gen 14"" 2.8K OLED Touch Laptop",Asus,158000,https://www.startech.com.bd/asus-zenbook-14-flip-oled-up5401ea-core-i7-11th-gen-laptop
248,"ASUS Vivobook Pro 15 M3500QC Ryzen 9 5900HX RTX 3050 4GB Graphics 15.6"" FHD Laptop",ASUS,158000,https://www.startech.com.bd/asus-vivobook-pro-15-m3500qc-ryzen-9-fhd-laptop
249,"Microsoft Surface Pro 8 Core i7 11th Gen 256GB SSD 13"" MultiTouch 2-in-1 Detachable Laptop (8PV-00001)",Microsoft,159000,https://www.startech.com.bd/microsoft-surface-pro-8-intel-core-i7-multitouch-detachable-laptop
250,"ASUS ZenBook Duo 14 UX482EAR i7 11th Gen 14"" FHD Touch Laptop with Pen",ASUS,159000,https://www.startech.com.bd/asus-zenbook-duo-14-ux482ear-i7-11th-gen-fhd-touch-laptop
251,Apple MacBook Pro 13.3-Inch Retina Display M2 Chip 8GB RAM 256GB SSD Silver (MNEP3),Apple,160000,https://www.startech.com.bd/apple-macbook-pro-13-inch-m2-chip-8gb-ram-256gb-ssd-silver
252,"HP EliteBook 840 G8 Core i7 11th Gen 16GB RAM, 512GB SSD 14"" FHD Laptop",HP,162000,https://www.startech.com.bd/hp-elitebook-840-g8-core-i7-11th-gen-laptop
253,"ASUS TUF Gaming F15 FX506HE Core i7 11th Gen RTX 3050Ti 4GB Graphics 15.6"" FHD Gaming Laptop",ASUS,162000,https://www.startech.com.bd/asus-tuf-gaming-f15-fx506he-i7-11th-gen-rtx-3050ti-4gb-graphics-laptop
254,"HP Elite Dragonfly G2 Core i5 11th Gen 13.3"" FHD Touch Laptop",HP,164000,https://www.startech.com.bd/hp-elite-dragonfly-g2-core-i5-touch-laptop
255,"Asus Vivobook Pro 16X OLED N7600PC Core i7 11th Gen RTX3050 4GB Graphics 16"" 4K Gaming Laptop",Asus,167000,https://www.startech.com.bd/asus-vivobook-pro-16x-oled-n7600pc-core-i7-gaming-laptop
256,"MSI Creator M16 A12UC Core i7 12th Gen RTX 3050 4GB Graphics 16"" QHD+ Laptop",MSI,168000,https://www.startech.com.bd/msi-creator-m16-a12uc-core-i7-12th-gen-laptop
257,"Lenovo Yoga Slim 7 Carbon 14ACN6 Ryzen 7 5800U MX450 2GB Graphics 14"" 2.8K OLED Display Laptop",Lenovo,172000,https://www.startech.com.bd/lenovo-yoga-slim-7-carbon-14acn6-ryzen-7-laptop
258,"ASUS ZenBook Duo 14 UX482EA Core i7 11th Gen 14"" FHD Touch Laptop",ASUS,174000,https://www.startech.com.bd/asus-zenbook-duo-14-ux482ea-i7-11th-gen-touch-laptop
259,"ASUS ZenBook Duo 14 UX482EA 11th Gen Core i7 1TB SSD Gen 14"" FHD Touch Laptop",ASUS,174000,https://www.startech.com.bd/asus-zenbook-duo-14-ux482ea-11th-gen-1tb-ssd-touch-laptop
260,Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 512GB SSD Space Gray #MLXX3LL/A,Apple,174000,https://www.startech.com.bd/apple-macbook-air-2022-m2-chip-512gb-ssd-13-6-inch-space-gray
261,Apple MacBook Air (2022) Apple M2 Chip 13.6-Inch Liquid Retina Display 8GB RAM 512GB SSD Midnight #MLY43LL/A,Apple,174000,https://www.startech.com.bd/apple-macbook-air-2022-m2-chip-512gb-ssd-13-6-inch-midnight
262,"Microsoft Surface Laptop 4 Core i7 11th Gen 16GB RAM 512GB SSD 15"" Multi Touch Display Laptop (5IM-00053)",Microsoft,178000,https://www.startech.com.bd/microsoft-surface-laptop-4-core-i7-11th-gen-laptop
263,"Asus Vivobook Pro 16X OLED M7600QE Ryzen 7 5800H RTX 3050Ti 4GB Graphics 16"" 4K Gaming Laptop",Asus,178000,https://www.startech.com.bd/asus-vivobook-pro-16x-oled-m7600qe-ryzen-7-laptop
264,"ASUS TUF Gaming A15 FA507RE Ryzen 7 6800H RTX 3050 Ti 4GB Graphics 15.6"" FHD Gaming Laptop",ASUS,178000,https://www.startech.com.bd/asus-tuf-gaming-a15-fa507re-ryzen-7-6800h-laptop
265,"Microsoft Surface Laptop Studio Core i5 11th Gen 16GB RAM 14.4"" Touchscreen 2-in-1 Laptop (THR-00001)",Microsoft,178000,https://www.startech.com.bd/microsoft-surface-laptop-studio-core-i5-2-in-1-laptop
266,"ASUS Zenbook S 13 OLED UP5302ZA-LX155W Core i7 12th Gen 13.3"" 2.8K Touch Laptop",ASUS,179990,https://www.startech.com.bd/asus-zenbook-s-13-oled-up5302za-core-i7-12th-gen-laptop
267,"ASUS TUF Gaming A15 FA507RE Ryzen 7 6800H RTX 3050 Ti 4GB Graphics 15.6"" FHD Jaeger Gray Gaming Laptop",ASUS,180000,https://www.startech.com.bd/asus-tuf-gaming-a15-fa507re-ryzen-7-6800h-fhd-laptop
268,"Lenovo YOGA Slim 7i Carbon Core i7 11th Gen 13.3"" Laptop",Lenovo,183000,https://www.startech.com.bd/lenovo-yoga-slim-7i-carbon-i7-11th-gen-laptop
269,Apple MacBook Pro 13.3-Inch Retina Display M2 Chip 8GB RAM 512GB SSD Silver (MNEQ3),Apple,184000,https://www.startech.com.bd/apple-macbook-pro-13-inch-m2-chip-8gb-ram-512gb-ssd-silver
270,"Lenovo ThinkPad P14s Gen 2 Core i5 11th Gen T500 4GB Graphics Card 14"" FHD Business Laptop",Lenovo,185000,https://www.startech.com.bd/lenovo-thinkpad-p14s-gen-2-core-i5-11th-gen-laptop
271,"ASUS ROG STRIX G15 G513IM Ryzen 7 4800H 16GB RAM RTX 3060 6GB 15.6"" WQHD Gaming Laptop",ASUS,187000,https://www.startech.com.bd/asus-rog-strix-g15-g513im-ryzen-7-4800h-wqhd-gaming-laptop
272,"Acer Predator PH315-53 Intel Core i7 10th Gen RTX 3070 8GB Graphics 15.6"" 300Hz FHD Gaming Laptop",Acer,188000,https://www.startech.com.bd/acer-predator-ph315-53-rtx-3070-gaming-laptop
273,"Lenovo ThinkPad P14s Gen 2 Core i7 11th Gen T500 4GB Graphics Card 14"" FHD Business Laptop",Lenovo,190000,https://www.startech.com.bd/lenovo-thinkpad-p14s-gen-2-core-i7-11th-gen-laptop
274,"Lenovo Legion Slim 7 15ACH6 AMD Ryzen 7 5800H RTX 3060 6GB Graphics 15.6"" WQHD Laptop",Lenovo,203000,https://www.startech.com.bd/lenovo-legion-slim-7-15ach6-amd-ryzen-7-wqhd-laptop
275,"GIGABYTE AERO 15 OLED KC Core i7 10th Gen RTX 3060P 6GB Graphics 15.6"" UHD Gaming Laptop",GIGABYTE,206000,https://www.startech.com.bd/gigabyte-aero-15-oled-kc-core-i7-gaming-laptop
276,"ASUS ROG Strix G15 G513RM Ryzen 7 6800H RTX 3060 6GB Graphics 15.6"" FHD Gaming Laptop",ASUS,218000,https://www.startech.com.bd/asus-rog-strix-g15-g513rm-ryzen-7-6800h-gaming-laptop
